pred_spend,pred_prob,CustomerID,recency,frequency,monetary_sum,spend_90_days,spend_90_days_flag
181.77557,0.48482484,13000.0,106.0,31,534.85,0.0,0.0
2234.3398,0.70742756,13001.0,158.0,301,8615.42,1203.3999999999999,1.0
141.21437,0.36791942,13002.0,318.0,7,120.94999999999999,0.0,0.0
141.21437,0.5079547,13003.0,105.0,6,149.05,0.0,0.0
936.7996,0.7522472,13004.0,114.0,270,3785.09,1870.82,1.0
181.77557,0.4829408,13005.0,173.0,26,513.7,0.0,0.0
141.21437,0.39104182,13008.0,323.0,14,229.46999999999997,0.0,0.0
141.21437,0.35228214,13011.0,372.0,3,50.550000000000004,0.0,0.0
217.85812,0.6114856,13012.0,148.0,51,1012.3100000000001,649.53,1.0
944.505,0.76056755,13013.0,92.0,174,3686.09,1124.8500000000001,1.0
485.443,0.7309746,13014.0,113.0,63,2022.48,1443.8,1.0
485.443,0.68806624,13015.0,197.0,88,1763.04,1583.24,1.0
141.21437,0.5215709,13016.0,123.0,28,425.25,364.64,1.0
1331.8324,0.8008602,13018.0,92.0,328,5075.71,2201.9900000000002,1.0
327.40234,0.63250625,13021.0,166.0,58,1152.47,1463.91,1.0
141.21437,0.52096325,13023.0,129.0,20,336.40000000000003,353.5,1.0
181.77557,0.49546587,13026.0,92.0,17,604.2,371.16,1.0
1404.9207,0.6176317,13027.0,113.0,26,6912.0,0.0,0.0
217.85812,0.6662024,13029.0,138.0,7,773.1999999999999,474.29999999999995,1.0
228.63481,0.5237526,13030.0,368.0,60,427.74,371.74,1.0
141.21437,0.38835603,13033.0,357.0,11,190.55,0.0,0.0
141.21437,0.40503114,13034.0,369.0,11,165.86,476.90999999999997,1.0
141.21437,0.34213677,13035.0,260.0,12,333.0,588.88,1.0
217.85812,0.63094044,13037.0,138.0,48,881.07,0.0,0.0
181.77557,0.48497766,13038.0,183.0,22,591.76,316.70000000000005,1.0
181.77557,0.34472436,13043.0,273.0,13,516.42,0.0,0.0
181.77557,0.3733904,13044.0,291.0,33,560.47,0.0,0.0
141.21437,0.5215709,13045.0,99.0,18,305.28000000000003,0.0,0.0
141.21437,0.3867456,13046.0,266.0,14,197.72,431.59,1.0
677.14215,0.7698826,13047.0,127.0,140,2682.01,555.53,1.0
356.25272,0.73654634,13048.0,113.0,106,1375.05,460.86,1.0
141.21437,0.36912534,13049.0,318.0,7,153.78,502.90000000000003,1.0
1065.338,0.8008602,13050.0,106.0,326,4509.74,1327.12,1.0
141.21437,0.5139478,13052.0,212.0,18,348.15000000000003,0.0,0.0
141.21437,0.44319817,13055.0,213.0,22,344.86,869.55,1.0
141.21437,0.45289275,13058.0,151.0,3,47.550000000000004,223.85,1.0
141.21437,0.38337597,13059.0,249.0,8,183.4,0.0,0.0
141.21437,0.31420884,13060.0,253.0,15,307.53,0.0,0.0
141.21437,0.45395392,13062.0,191.0,11,346.98,0.0,0.0
201.81711,0.58612746,13064.0,152.0,36,659.25,460.24,1.0
141.21437,0.39136705,13065.0,373.0,14,205.86,0.0,0.0
141.21437,0.46154612,13068.0,319.0,1,165.0,179.0,1.0
936.7996,0.7522472,13069.0,99.0,368,3874.7,561.42,1.0
141.21437,0.4451536,13070.0,192.0,9,228.8,0.0,0.0
141.21437,0.38337597,13072.0,266.0,7,177.15,0.0,0.0
217.85812,0.59948754,13075.0,129.0,22,919.61,0.0,0.0
234.72867,0.4630875,13077.0,290.0,63,577.44,151.83,1.0
1743.2273,0.8008602,13078.0,106.0,254,6917.150000000001,5710.79,1.0
3063.4524,0.46924457,13079.0,91.0,2,59.5,160.60000000000002,1.0
141.21437,0.4334974,13080.0,179.0,6,58.08,0.0,0.0
4598.4155,0.7510289,13081.0,143.0,752,18870.12,9467.26,1.0
914.07166,0.65313184,13082.0,126.0,73,3613.63,0.0,0.0
141.21437,0.49654645,13085.0,157.0,22,416.08000000000004,0.0,0.0
8999.166,0.8008602,13089.0,99.0,1410,43324.49,15501.34,1.0
1278.6714,0.7419528,13090.0,136.0,76,4912.02,3998.8,1.0
141.21437,0.5139478,13092.0,211.0,21,439.75,38.08,1.0
1074.4747,0.4926245,13093.0,275.0,159,7832.47,0.0,0.0
429.1059,0.5893182,13094.0,129.0,20,1545.72,381.6,1.0
1065.338,0.8008602,13097.0,122.0,324,4643.71,1366.71,1.0
6159.284,0.8008602,13098.0,94.0,381,15169.46,13712.98,1.0
141.21437,0.29650486,13099.0,99.0,1,207.35999999999999,0.0,0.0
141.21437,0.32517648,13101.0,234.0,8,101.19,0.0,0.0
1301.3992,0.80044514,13102.0,133.0,250,4961.7,1462.3899999999999,1.0
141.21437,0.49841005,13104.0,133.0,4,376.44,722.04,1.0
141.21437,0.33012763,13106.0,133.0,1,76.5,0.0,0.0
217.85812,0.623859,13107.0,175.0,36,935.22,596.4,1.0
141.21437,0.38739318,13108.0,372.0,10,350.06,0.0,0.0
141.21437,0.49654645,13109.0,157.0,24,369.85,416.69,1.0
270.8112,0.7042464,13110.0,137.0,104,1042.24,446.43,1.0
2541.9248,0.8008602,13113.0,113.0,176,10787.06,1458.8999999999999,1.0
217.85812,0.63106537,13115.0,184.0,55,878.55,1416.23,1.0
181.77557,0.48421666,13116.0,138.0,30,501.14,0.0,0.0
270.8112,0.65589225,13117.0,121.0,66,841.77,143.14,1.0
217.85812,0.5781116,13118.0,208.0,48,799.7,398.11,1.0
141.21437,0.3188825,13120.0,238.0,1,30.599999999999998,0.0,0.0
141.21437,0.35630542,13121.0,269.0,50,283.73,0.0,0.0
217.85812,0.589726,13122.0,94.0,55,922.39,0.0,0.0
677.14215,0.64845866,13124.0,252.0,150,2574.12,1292.21,1.0
279.53564,0.55299306,13126.0,253.0,66,1077.42,1022.22,1.0
141.21437,0.46924457,13130.0,94.0,2,64.0,0.0,0.0
141.21437,0.4922715,13131.0,187.0,14,324.9,748.4,1.0
141.21437,0.36472318,13132.0,261.0,3,77.3,0.0,0.0
141.21437,0.36490276,13133.0,273.0,7,109.8,0.0,0.0
217.85812,0.626333,13134.0,183.0,46,885.74,907.84,1.0
630.5516,0.3481023,13135.0,196.0,1,3096.0,0.0,0.0
356.25272,0.6539774,13136.0,142.0,65,1226.68,1380.93,1.0
515.87634,0.7704682,13137.0,92.0,404,1931.04,1719.3700000000001,1.0
147.30823,0.5884904,13138.0,133.0,33,489.45,472.94,1.0
443.85175,0.64388514,13139.0,109.0,50,1710.94,3354.0,1.0
141.21437,0.58908004,13140.0,108.0,46,423.72,0.0,0.0
356.25272,0.6047712,13141.0,214.0,89,1401.03,987.72,1.0
141.21437,0.36791942,13144.0,332.0,3,110.95,0.0,0.0
1159.333,0.5141564,13145.0,91.0,5,499.72,118.80000000000001,1.0
141.21437,0.3807635,13147.0,99.0,1,118.80000000000001,594.0,1.0
686.8152,0.7708834,13148.0,133.0,246,2789.87,917.25,1.0
279.53564,0.65133655,13149.0,106.0,64,1132.62,543.4399999999999,1.0
356.25272,0.41350552,13151.0,295.0,74,1257.8700000000001,0.0,0.0
234.72867,0.42006078,13155.0,326.0,63,569.2,402.56,1.0
217.85812,0.63094044,13157.0,141.0,43,873.1999999999999,868.02,1.0
356.25272,0.58509284,13158.0,94.0,79,1201.06,0.0,0.0
270.8112,0.65589225,13159.0,106.0,77,851.59,586.26,1.0
141.21437,0.36791942,13161.0,313.0,8,112.75,0.0,0.0
485.443,0.6511995,13162.0,122.0,79,1688.29,0.0,0.0
141.21437,0.3878444,13165.0,351.0,13,354.64,666.84,1.0
141.21437,0.38171297,13166.0,283.0,41,417.2,0.0,0.0
141.21437,0.5884904,13167.0,130.0,36,417.55,373.78000000000003,1.0
270.8112,0.67602783,13168.0,199.0,112,972.66,346.53000000000003,1.0
181.77557,0.34213677,13169.0,252.0,6,505.2,207.68,1.0
141.21437,0.40244204,13171.0,299.0,23,140.35,328.06,1.0
141.21437,0.42368838,13173.0,367.0,23,165.94,187.71,1.0
555.9931,0.439078,13174.0,316.0,242,2108.27,708.76,1.0
1042.6102,0.80044514,13178.0,133.0,205,4391.7300000000005,1333.74,1.0
616.67944,0.730446,13183.0,101.0,72,2394.98,1562.8000000000002,1.0
392.28055,0.7567919,13184.0,130.0,160,1504.44,196.85,1.0
141.21437,0.35707396,13185.0,267.0,1,71.4,0.0,0.0
356.25272,0.63448966,13186.0,93.0,63,1301.94,273.95,1.0
141.21437,0.3966259,13187.0,337.0,37,236.02,0.0,0.0
141.21437,0.5564714,13189.0,115.0,18,127.0,133.68,1.0
270.8112,0.63422334,13192.0,95.0,63,911.94,0.0,0.0
141.21437,0.47190002,13194.0,135.0,3,60.7,0.0,0.0
181.77557,0.5266667,13196.0,262.0,34,512.13,1285.65,1.0
686.8152,0.77134234,13198.0,120.0,202,3009.18,392.06,1.0
1309.1046,0.75100297,13199.0,92.0,66,4740.16,5076.96,1.0
141.21437,0.5197232,13200.0,126.0,14,319.32,550.77,1.0
141.21437,0.5215709,13203.0,120.0,20,309.86,559.6,1.0
141.21437,0.42000642,13207.0,150.0,5,197.52000000000004,52.739999999999995,1.0
270.8112,0.67148626,13208.0,155.0,112,835.0699999999999,388.83,1.0
936.7996,0.8008602,13209.0,128.0,238,4156.08,1735.53,1.0
141.21437,0.5215709,13210.0,93.0,22,353.48,0.0,0.0
217.85812,0.59469247,13211.0,95.0,46,886.64,310.78,1.0
217.85812,0.652674,13213.0,128.0,51,963.88,556.7,1.0
141.21437,0.34213677,13216.0,267.0,5,333.74,0.0,0.0
181.77557,0.44712183,13217.0,122.0,4,533.98,0.0,0.0
141.21437,0.45361874,13218.0,127.0,5,62.63999999999999,0.0,0.0
201.81711,0.5242701,13220.0,185.0,17,726.49,92.8,1.0
270.8112,0.5131236,13221.0,240.0,66,847.41,0.0,0.0
141.21437,0.44508585,13223.0,200.0,5,163.20000000000002,0.0,0.0
314.66153,0.624206,13224.0,151.0,42,1212.26,943.69,1.0
899.413,0.6522483,13225.0,143.0,21,4299.56,2164.28,1.0
141.21437,0.43188253,13226.0,273.0,16,108.21000000000001,0.0,0.0
141.21437,0.44715086,13227.0,201.0,9,257.7,0.0,0.0
141.21437,0.3541589,13229.0,225.0,10,160.95,0.0,0.0
588.0317,0.7569147,13230.0,138.0,457,2234.18,572.79,1.0
270.8112,0.7265251,13232.0,98.0,169,1048.3,309.3,1.0
141.21437,0.4076777,13233.0,336.0,17,304.24,300.88,1.0
217.85812,0.48821205,13235.0,212.0,58,1031.07,0.0,0.0
141.21437,0.5215709,13236.0,106.0,21,439.23,305.62,1.0
141.21437,0.49654645,13238.0,163.0,16,318.85,381.88,1.0
141.21437,0.3201426,13239.0,261.0,21,329.56,0.0,0.0
254.77017,0.523602,13240.0,96.0,67,663.65,0.0,0.0
141.21437,0.5288862,13242.0,112.0,13,270.40000000000003,0.0,0.0
181.77557,0.6041731,13243.0,203.0,58,600.07,0.0,0.0
141.21437,0.51665545,13244.0,92.0,27,121.74000000000001,0.0,0.0
485.443,0.70353866,13246.0,176.0,115,1860.99,126.31,1.0
141.21437,0.5215709,13248.0,124.0,26,465.68,0.0,0.0
201.81711,0.47137097,13249.0,92.0,23,711.41,0.0,0.0
217.85812,0.6141911,13253.0,156.0,36,1030.4,0.0,0.0
141.21437,0.38798264,13255.0,373.0,6,225.7,173.81,1.0
141.21437,0.6109845,13258.0,205.0,15,224.62,473.96,1.0
217.85812,0.3595102,13261.0,268.0,9,944.1,0.0,0.0
141.21437,0.38337597,13262.0,263.0,11,200.29,0.0,0.0
1301.3992,0.8008602,13263.0,108.0,1160,4870.68,2583.39,1.0
392.28055,0.6769369,13265.0,183.0,62,1465.66,642.0,1.0
624.34503,0.7470228,13266.0,112.0,117,2535.58,1298.68,1.0
717.24854,0.76632935,13267.0,92.0,148,3119.34,1402.15,1.0
588.0317,0.69223183,13268.0,169.0,300,2150.25,1064.44,1.0
686.8152,0.77134234,13269.0,109.0,209,2981.45,2364.78,1.0
181.77557,0.33516008,13270.0,366.0,1,590.0,0.0,0.0
141.21437,0.48468617,13273.0,113.0,16,138.98,0.0,0.0
141.21437,0.5079547,13276.0,99.0,7,137.38,453.55,1.0
141.21437,0.5236584,13277.0,116.0,4,125.9,132.5,1.0
270.8112,0.64633334,13280.0,122.0,85,814.86,0.0,0.0
217.85812,0.64374655,13282.0,162.0,22,773.1,359.04,1.0
141.21437,0.5543997,13283.0,185.0,2,25.5,68.16,1.0
141.21437,0.390386,13284.0,330.0,13,201.19,0.0,0.0
485.443,0.694486,13285.0,161.0,137,1970.1,739.02,1.0
141.21437,0.58399945,13291.0,155.0,42,361.11,0.0,0.0
141.21437,0.39104182,13292.0,284.0,14,249.57,329.37,1.0
217.85812,0.63106537,13294.0,189.0,54,873.74,0.0,0.0
141.21437,0.38798264,13295.0,359.0,10,201.20000000000002,0.0,0.0
141.21437,0.45626187,13296.0,137.0,5,87.4,0.0,0.0
141.21437,0.36610448,13299.0,268.0,5,142.5,0.0,0.0
141.21437,0.49654645,13300.0,169.0,20,371.89,0.0,0.0
234.72867,0.5534426,13301.0,103.0,81,618.09,0.0,0.0
141.21437,0.3173946,13302.0,155.0,1,63.75,0.0,0.0
141.21437,0.40838736,13304.0,351.0,21,300.42,0.0,0.0
350.6893,0.64981574,13305.0,92.0,58,1471.25,529.61,1.0
141.21437,0.32777476,13307.0,120.0,1,15.0,0.0,0.0
217.85812,0.5878037,13308.0,203.0,26,814.95,570.5600000000001,1.0
181.77557,0.58393776,13309.0,206.0,47,546.64,910.15,1.0
217.85812,0.6390888,13310.0,206.0,52,817.65,314.38,1.0
147.30823,0.56065166,13311.0,150.0,24,490.11,108.46000000000001,1.0
217.85812,0.63094044,13313.0,141.0,47,918.34,636.98,1.0
899.413,0.6917415,13316.0,131.0,49,3779.98,2197.75,1.0
356.25272,0.6363977,13317.0,198.0,68,1313.98,959.7,1.0
1729.1354,0.8008602,13319.0,91.0,358,7390.47,3455.08,1.0
270.8112,0.670703,13320.0,106.0,70,981.15,567.55,1.0
899.413,0.6957182,13324.0,203.0,39,3798.99,3322.96,1.0
677.14215,0.7470228,13327.0,112.0,87,2738.75,889.02,1.0
314.66153,0.47647396,13328.0,316.0,17,1308.48,0.0,0.0
141.21437,0.47469443,13329.0,366.0,7,304.2,484.79999999999995,1.0
237.94444,0.5707116,13330.0,92.0,53,1140.93,0.0,0.0
677.14215,0.7063869,13334.0,190.0,215,2731.84,804.98,1.0
141.21437,0.49654645,13338.0,157.0,19,487.02,0.0,0.0
217.85812,0.63106537,13339.0,200.0,54,860.12,0.0,0.0
2018.3066,0.79168725,13340.0,105.0,112,9229.54,1506.94,1.0
217.85812,0.4588905,13341.0,260.0,42,775.85,0.0,0.0
141.21437,0.49654645,13343.0,177.0,19,353.43,0.0,0.0
453.4044,0.63435626,13344.0,277.0,68,1656.15,887.57,1.0
141.21437,0.33333722,13345.0,287.0,20,389.5,0.0,0.0
201.81711,0.5150668,13355.0,122.0,32,674.7,0.0,0.0
234.72867,0.48802847,13357.0,257.0,90,609.95,0.0,0.0
141.21437,0.32753325,13358.0,268.0,29,439.03,0.0,0.0
470.69714,0.6224901,13362.0,245.0,93,1581.53,1509.21,1.0
201.81711,0.6751127,13365.0,217.0,39,700.6,1524.77,1.0
181.77557,0.32753325,13368.0,256.0,29,623.4,0.0,0.0
141.21437,0.3501012,13369.0,365.0,14,308.28000000000003,0.0,0.0
201.81711,0.48183033,13370.0,371.0,39,754.87,0.0,0.0
518.91473,0.70353866,13373.0,158.0,106,2055.58,1256.67,1.0
217.85812,0.5668119,13376.0,99.0,53,1019.76,0.0,0.0
141.21437,0.49008885,13379.0,136.0,13,136.29,436.27,1.0
616.67944,0.7459966,13381.0,113.0,116,2461.33,1177.98,1.0
141.21437,0.43616864,13382.0,280.0,15,222.99,0.0,0.0
485.443,0.6519978,13384.0,128.0,74,1755.84,2396.09,1.0
181.77557,0.35512465,13385.0,329.0,35,534.57,0.0,0.0
201.81711,0.5348915,13388.0,131.0,35,677.1,0.0,0.0
141.21437,0.38120416,13389.0,232.0,18,257.89,540.07,1.0
141.21437,0.3453363,13391.0,203.0,1,59.8,0.0,0.0
470.69714,0.73654634,13394.0,115.0,95,1543.45,976.57,1.0
141.21437,0.49654645,13395.0,185.0,21,307.72,0.0,0.0
141.21437,0.38096365,13396.0,319.0,15,387.27000000000004,973.72,1.0
314.66153,0.59668684,13397.0,110.0,29,1228.19,315.94,1.0
141.21437,0.49023315,13398.0,192.0,26,457.34,0.0,0.0
181.77557,0.5884904,13402.0,127.0,39,621.23,0.0,0.0
141.21437,0.5641141,13404.0,212.0,9,217.81,34.68,1.0
181.77557,0.5003391,13405.0,204.0,25,557.45,15.001,1.0
6159.284,0.8008602,13408.0,99.0,316,17836.68,10280.36,1.0
181.77557,0.4807071,13410.0,187.0,15,545.04,458.02,1.0
141.21437,0.46702084,13411.0,107.0,18,213.55,0.0,0.0
314.66153,0.5372531,13414.0,133.0,24,1390.5,0.0,0.0
141.21437,0.52626985,13417.0,205.0,10,236.0,404.83,1.0
1301.3992,0.8008602,13418.0,98.0,250,4744.13,1383.3,1.0
141.21437,0.45114595,13420.0,149.0,8,159.85,0.0,0.0
270.8112,0.5679007,13421.0,290.0,64,825.04,1026.04,1.0
485.443,0.6749481,13425.0,108.0,78,1624.21,0.0,0.0
470.69714,0.6421769,13426.0,182.0,83,1558.68,2082.64,1.0
141.21437,0.5215709,13427.0,120.0,23,464.86,117.74000000000001,1.0
141.21437,0.45361874,13434.0,96.0,5,72.84,461.40000000000003,1.0
237.94444,0.6214929,13435.0,110.0,37,1088.1200000000001,2721.77,1.0
588.0317,0.74668294,13437.0,99.0,120,2173.6,1234.46,1.0
141.21437,0.45742872,13439.0,255.0,54,283.71,0.0,0.0
1124.8655,0.5197232,13441.0,91.0,13,296.64,0.0,0.0
392.28055,0.62374383,13448.0,218.0,71,1423.26,2116.11,1.0
350.6893,0.6405496,13450.0,124.0,43,1421.46,622.26,1.0
616.67944,0.77038443,13451.0,126.0,373,2463.39,512.76,1.0
181.77557,0.34213677,13452.0,259.0,2,590.0,0.0,0.0
141.21437,0.49654645,13453.0,165.0,17,356.97999999999996,0.0,0.0
201.81711,0.46423605,13455.0,366.0,30,692.94,365.4,1.0
217.85812,0.58971655,13456.0,155.0,23,855.0600000000001,911.6600000000001,1.0
1743.2273,0.8008602,13458.0,99.0,292,7678.42,1968.15,1.0
217.85812,0.6024906,13461.0,138.0,17,884.2,560.8,1.0
141.21437,0.36335552,13462.0,252.0,9,151.5,0.0,0.0
141.21437,0.49654645,13466.0,184.0,17,307.9,0.0,0.0
1331.8324,0.8008602,13468.0,92.0,243,4739.02,965.95,1.0
141.21437,0.47512412,13470.0,99.0,10,165.0,0.0,0.0
141.21437,0.3876584,13473.0,332.0,12,241.26,181.38,1.0
920.21265,0.48705983,13474.0,236.0,64,229.59,0.0,0.0
392.28055,0.6158542,13475.0,191.0,86,1431.78,0.0,0.0
314.66153,0.6095255,13476.0,178.0,58,1238.47,0.0,0.0
217.85812,0.6403797,13477.0,138.0,49,899.55,555.03,1.0
141.21437,0.49429178,13479.0,200.0,15,300.95,0.0,0.0
356.25272,0.67201614,13481.0,108.0,82,1361.33,443.23,1.0
141.21437,0.35306147,13482.0,232.0,11,184.64,0.0,0.0
141.21437,0.3389145,13484.0,241.0,8,313.8,0.0,0.0
141.21437,0.34451693,13485.0,233.0,23,454.24,0.0,0.0
217.85812,0.6403797,13486.0,128.0,52,819.61,302.8,1.0
141.21437,0.44319817,13487.0,213.0,24,408.8,166.6,1.0
1743.2273,0.8008602,13488.0,120.0,306,6596.38,2371.93,1.0
141.21437,0.5197232,13489.0,105.0,14,449.52,0.0,0.0
279.53564,0.65133655,13491.0,147.0,78,1088.45,127.37,1.0
314.66153,0.6190554,13492.0,136.0,50,1269.84,0.0,0.0
181.77557,0.34213677,13493.0,275.0,8,618.63,0.0,0.0
141.21437,0.32124063,13494.0,311.0,18,316.26000000000005,0.0,0.0
237.94444,0.6040706,13495.0,232.0,28,1072.43,972.44,1.0
181.77557,0.37195015,13496.0,359.0,26,501.01,152.32,1.0
141.21437,0.32933214,13497.0,282.0,19,348.05,0.0,0.0
141.21437,0.38583362,13499.0,225.0,21,463.79,695.3199999999999,1.0
141.21437,0.5215709,13500.0,122.0,20,326.4,840.37,1.0
314.66153,0.47937742,13501.0,288.0,52,1340.32,0.0,0.0
141.21437,0.38337597,13502.0,274.0,9,189.16,102.84,1.0
677.14215,0.68530434,13505.0,166.0,123,2583.12,1810.51,1.0
141.21437,0.3343853,13506.0,316.0,26,458.52,0.0,0.0
485.443,0.6955344,13507.0,98.0,128,2022.79,456.37,1.0
141.21437,0.35240343,13508.0,243.0,12,110.97,0.0,0.0
201.81711,0.500144,13509.0,99.0,31,705.02,274.7,1.0
270.8112,0.63422334,13510.0,95.0,61,897.81,893.75,1.0
141.21437,0.43616864,13512.0,260.0,15,251.21,0.0,0.0
141.21437,0.38569888,13513.0,126.0,10,205.1,0.0,0.0
181.77557,0.58908004,13515.0,117.0,35,523.96,367.16,1.0
141.21437,0.3475784,13516.0,238.0,7,146.0,1243.41,1.0
485.443,0.73654634,13517.0,106.0,108,1612.18,516.24,1.0
686.8152,0.72988206,13520.0,137.0,72,2947.98,676.37,1.0
616.67944,0.6879488,13523.0,199.0,102,2369.24,1595.64,1.0
141.21437,0.5215709,13524.0,101.0,18,408.86,271.32,1.0
141.21437,0.47227165,13525.0,248.0,2,282.88,345.9,1.0
356.25272,0.75938326,13527.0,105.0,130,1366.42,921.09,1.0
141.21437,0.50688565,13529.0,204.0,7,181.1,126.66000000000001,1.0
141.21437,0.5139478,13531.0,205.0,22,483.8,0.0,0.0
228.63481,0.5147702,13533.0,182.0,76,270.79,0.0,0.0
1065.338,0.8008602,13534.0,107.0,234,4371.53,1498.55,1.0
217.85812,0.5650401,13538.0,94.0,20,990.75,290.1,1.0
141.21437,0.3428657,13539.0,240.0,21,315.65,315.69,1.0
141.21437,0.56520873,13544.0,240.0,49,122.91,168.5,1.0
141.21437,0.4834439,13546.0,200.0,27,188.16,438.83,1.0
254.77017,0.5434648,13548.0,96.0,124,682.41,0.0,0.0
217.85812,0.6606092,13549.0,142.0,43,762.05,156.15,1.0
141.21437,0.35620832,13551.0,319.0,4,91.80000000000001,0.0,0.0
686.8152,0.71003014,13552.0,123.0,76,2762.91,977.1600000000001,1.0
443.85175,0.6325992,13555.0,201.0,55,1590.05,2559.23,1.0
141.21437,0.43616864,13557.0,280.0,16,240.68,343.38,1.0
141.21437,0.34515774,13561.0,215.0,14,141.85999999999999,0.0,0.0
314.66153,0.63708174,13562.0,141.0,53,1209.73,589.6,1.0
141.21437,0.5401083,13563.0,140.0,39,310.88,466.65,1.0
485.443,0.62299365,13564.0,144.0,83,1749.02,0.0,0.0
141.21437,0.38268077,13565.0,334.0,13,110.17999999999999,130.04,1.0
141.21437,0.35490164,13568.0,173.0,44,192.85,0.0,0.0
141.21437,0.42949274,13569.0,367.0,24,118.32,255.43,1.0
141.21437,0.39103448,13570.0,243.0,27,239.49,0.0,0.0
279.53564,0.7224115,13571.0,92.0,178,1083.83,1008.49,1.0
314.66153,0.5729454,13572.0,205.0,33,1384.25,0.0,0.0
141.21437,0.53068227,13573.0,253.0,3,31.770000000000003,262.63,1.0
141.21437,0.61467034,13575.0,133.0,13,218.75,513.32,1.0
1278.6714,0.75100297,13576.0,96.0,70,4840.9400000000005,1876.4,1.0
356.25272,0.5911098,13577.0,92.0,67,1193.8,493.8,1.0
141.21437,0.40503114,13579.0,369.0,9,164.70000000000002,302.34,1.0
141.21437,0.36791942,13581.0,309.0,10,118.0,0.0,0.0
217.85812,0.6658365,13583.0,155.0,53,781.03,0.0,0.0
141.21437,0.40244204,13584.0,306.0,24,142.4,0.0,0.0
392.28055,0.7372492,13588.0,99.0,104,1420.72,1058.23,1.0
141.21437,0.43868452,13589.0,179.0,9,147.0,232.65,1.0
237.94444,0.63708174,13590.0,150.0,51,1116.38,865.54,1.0
217.85812,0.6606734,13591.0,204.0,38,776.23,340.9,1.0
141.21437,0.50502664,13592.0,205.0,13,205.51,42.45,1.0
485.443,0.6955344,13593.0,108.0,128,2037.0800000000002,0.0,0.0
616.67944,0.69377095,13599.0,156.0,86,2313.84,2839.83,1.0
141.21437,0.40431696,13600.0,312.0,19,219.52,0.0,0.0
141.21437,0.5818066,13601.0,211.0,42,373.2,320.12,1.0
141.21437,0.5277035,13606.0,243.0,40,250.42,30.119999999999997,1.0
270.8112,0.73485196,13610.0,110.0,169,776.21,355.67,1.0
201.81711,0.58612746,13611.0,170.0,32,636.72,535.08,1.0
270.8112,0.6594324,13614.0,164.0,90,794.98,815.48,1.0
141.21437,0.336203,13615.0,318.0,23,417.69,0.0,0.0
141.21437,0.5215709,13617.0,113.0,28,365.7,178.48000000000002,1.0
141.21437,0.37352657,13618.0,173.0,13,177.34,0.0,0.0
141.21437,0.46702084,13621.0,116.0,19,213.85,0.0,0.0
234.72867,0.6105677,13623.0,210.0,64,551.92,195.86,1.0
141.21437,0.3999707,13626.0,252.0,19,257.23,0.0,0.0
270.8112,0.621348,13627.0,176.0,64,1027.0,611.47,1.0
1410.144,0.75490874,13629.0,99.0,50,5718.36,2074.0,1.0
356.25272,0.6749481,13630.0,105.0,61,1361.46,670.3199999999999,1.0
630.5516,0.4590101,13631.0,99.0,11,3070.42,0.0,0.0
270.8112,0.6451051,13632.0,173.0,85,814.6,1306.67,1.0
270.8112,0.7191796,13634.0,106.0,93,783.77,791.39,1.0
201.81711,0.58908004,13636.0,122.0,41,646.55,302.57,1.0
254.77017,0.5977812,13637.0,187.0,93,684.85,125.65,1.0
228.63481,0.5021378,13642.0,215.0,66,354.8,0.0,0.0
141.21437,0.5288862,13643.0,98.0,14,259.40000000000003,260.04,1.0
217.85812,0.63094044,13644.0,105.0,48,851.09,1773.17,1.0
141.21437,0.47121674,13645.0,120.0,5,252.1,0.0,0.0
217.85812,0.6109672,13647.0,175.0,33,803.86,874.26,1.0
141.21437,0.32933214,13649.0,256.0,23,346.6,0.0,0.0
201.81711,0.5807129,13650.0,207.0,36,745.52,1090.82,1.0
201.81711,0.58234286,13652.0,256.0,38,638.24,456.84000000000003,1.0
485.443,0.6482223,13654.0,145.0,109,1714.27,993.0600000000001,1.0
217.85812,0.63749063,13655.0,114.0,56,932.97,0.0,0.0
141.21437,0.6118843,13656.0,164.0,49,379.65,0.0,0.0
141.21437,0.44209808,13657.0,201.0,9,152.34,229.8,1.0
217.85812,0.5902735,13658.0,204.0,32,933.3,1705.87,1.0
470.69714,0.52969044,13659.0,205.0,104,1573.2,0.0,0.0
181.77557,0.58393776,13662.0,212.0,35,532.94,364.82,1.0
141.21437,0.34509346,13663.0,179.0,13,189.47,0.0,0.0
141.21437,0.3689219,13666.0,287.0,8,64.05,20.6,1.0
228.63481,0.4787291,13667.0,149.0,87,305.02,0.0,0.0
1301.3992,0.8008602,13668.0,113.0,332,4934.87,1428.72,1.0
141.21437,0.4899137,13669.0,149.0,3,48.150000000000006,170.39999999999998,1.0
141.21437,0.3876584,13672.0,301.0,6,186.39000000000001,0.0,0.0
141.21437,0.4945077,13675.0,151.0,25,486.82000000000005,0.0,0.0
141.21437,0.5023187,13678.0,151.0,16,232.6,0.0,0.0
575.3757,0.5022973,13680.0,337.0,70,2391.59,1330.83,1.0
141.21437,0.34865573,13681.0,155.0,13,203.46,624.37,1.0
141.21437,0.44660142,13682.0,187.0,3,59.5,0.0,0.0
141.21437,0.553504,13684.0,285.0,30,67.23,0.0,0.0
141.21437,0.43868452,13686.0,182.0,8,72.0,0.0,0.0
217.85812,0.57463264,13692.0,213.0,32,871.58,616.74,1.0
11849.551,0.8008602,13694.0,107.0,445,45911.64,19127.98,1.0
485.443,0.6446886,13695.0,98.0,64,1767.07,737.0600000000001,1.0
